Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"322 TERRACE AVENUE","Jersey City",NJ,40.75713,-74.052959,1,rooftop,322,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"324 TERRACE AVE.","Jersey City",NJ,40.757191,-74.052919,1,rooftop,324,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"326 TERRACE AVE.","Jersey City",NJ,40.757252,-74.052878,1,rooftop,326,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"328 TERRACE AVE.","Jersey City",NJ,40.757314,-74.052838,1,rooftop,328,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"330 TERRACE AVE.","Jersey City",NJ,40.757375,-74.052798,1,rooftop,330,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"332 TERRACE AVE.","Jersey City",NJ,40.757436,-74.052757,1,rooftop,332,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"334 TERRACE AVE.","Jersey City",NJ,40.757498,-74.052717,1,rooftop,334,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"336 TERRACE AVE.","Jersey City",NJ,40.757563,-74.052673,1,rooftop,336,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"338 TERRACE AVE.","Jersey City",NJ,40.757627,-74.052631,1,rooftop,338,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"340 TERRACE AVE.","Jersey City",NJ,40.757718,-74.052572,1,rooftop,340,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"342 TERRACE AVE.","Jersey City",NJ,40.75772,-74.052589,1,range_interpolation,342,"Co Rd 649","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"344 TERRACE AVE.","Jersey City",NJ,40.757813,-74.052482,1,rooftop,344,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"346 TERRACE AVE.","Jersey City",NJ,40.757879,-74.05239,1,rooftop,346,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"350 TERRACE AVE.","Jersey City",NJ,40.757946,-74.052306,1,rooftop,350,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"352 TERRACE AVE.","Jersey City",NJ,40.758025,-74.052249,1,rooftop,352,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"354 TERRACE AVE.","Jersey City",NJ,40.758105,-74.052196,1,rooftop,354,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"356 TERRACE AVE.","Jersey City",NJ,40.758184,-74.052144,1,rooftop,356,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"360 TERRACE AVE.","Jersey City",NJ,40.758264,-74.052091,1,rooftop,360,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"362 TERRACE AVE.","Jersey City",NJ,40.758332,-74.051944,1,rooftop,362,"Terrace Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"629 LIBERTY AVE","Jersey City",NJ,40.757906,-74.052079,1,range_interpolation,629,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"625 LIBERTY AVE.","Jersey City",NJ,40.758012,-74.051632,1,rooftop,625,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"621 LIBERTY AVE.","Jersey City",NJ,40.757914,-74.051696,1,rooftop,621,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"617 LIBERTY AVE.","Jersey City",NJ,40.757816,-74.051761,1,rooftop,617,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"615 LIBERTY AVE.","Jersey City",NJ,40.757718,-74.051826,1,rooftop,615,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"611 LIBERTY AVE.","Jersey City",NJ,40.757616,-74.051893,1,rooftop,611,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"609 LIBERTY AVE","Jersey City",NJ,40.757526,-74.051952,1,rooftop,609,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"607 LIBERTY AVE","Jersey City",NJ,40.757457,-74.051997,1,rooftop,607,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"605 LIBERTY AVE","Jersey City",NJ,40.757398,-74.052037,1,rooftop,605,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"603 LIBERTY AVE.","Jersey City",NJ,40.757332,-74.05208,1,rooftop,603,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"601 LIBERTY AVE.","Jersey City",NJ,40.757265,-74.052124,1,rooftop,601,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"599 LIBERTY AVE","Jersey City",NJ,40.757204,-74.052164,1,rooftop,599,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"597 LIBERTY AVE.","Jersey City",NJ,40.757143,-74.052205,1,rooftop,597,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"593 LIBERTY AVE.","Jersey City",NJ,40.75702,-74.052286,1,rooftop,593,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"591 LIBERTY AVE.","Jersey City",NJ,40.756958,-74.052326,1,rooftop,591,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"589 LIBERTY AVE.","Jersey City",NJ,40.756897,-74.052367,1,rooftop,589,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"587 LIBERTY AVE.","Jersey City",NJ,40.756836,-74.052407,1,rooftop,587,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"585 LIBERTY AVE.","Jersey City",NJ,40.756774,-74.052447,1,rooftop,585,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"583 LIBERTY AVE.","Jersey City",NJ,40.756713,-74.052488,1,rooftop,583,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"581 LIBERTY AVE.","Jersey City",NJ,40.756652,-74.052528,1,rooftop,581,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"579 LIBERTY AVE.","Jersey City",NJ,40.75659,-74.052569,1,rooftop,579,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"577 LIBERTY AVE.","Jersey City",NJ,40.756529,-74.052609,1,rooftop,577,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"575 LIBERTY AVE.","Jersey City",NJ,40.756468,-74.05265,1,rooftop,575,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"573 LIBERTY AVENUE","Jersey City",NJ,40.756406,-74.05269,1,rooftop,573,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"571 LIBERTY AVE.","Jersey City",NJ,40.756345,-74.05273,1,rooftop,571,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"569 LIBERTY AVE.","Jersey City",NJ,40.756284,-74.052771,1,rooftop,569,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"567 LIBERTY AVENUE","Jersey City",NJ,40.756222,-74.052811,1,rooftop,567,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"563 LIBERTY AVE.","Jersey City",NJ,40.756145,-74.052862,1,rooftop,563,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"561 LIBERTY AVE.","Jersey City",NJ,40.756068,-74.052913,1,rooftop,561,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"559 LIBERTY AVE.","Jersey City",NJ,40.756007,-74.052953,1,rooftop,559,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"557 LIBERTY AVE.","Jersey City",NJ,40.755945,-74.052994,1,rooftop,557,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"555 LIBERTY AVE.","Jersey City",NJ,40.755883,-74.053035,1,rooftop,555,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"553 LIBERTY AVE.","Jersey City",NJ,40.755821,-74.053076,1,rooftop,553,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"551 LIBERTY AVE.","Jersey City",NJ,40.755773,-74.053195,1,rooftop,551,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"276 NORTH ST.","Jersey City",NJ,40.755875,-74.053452,1,rooftop,276,"North St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"278 NORTH ST.","Jersey City",NJ,40.755909,-74.053539,1,rooftop,278,"North St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"280 NORTH ST.","Jersey City",NJ,40.755942,-74.053621,1,rooftop,280,"North St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"266 NORTH ST.","Jersey City",NJ,40.755703,-74.052846,1,rooftop,266,"North St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"560 LIBERTY AVE.","Jersey City",NJ,40.755908,-74.052715,1,rooftop,560,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"562 LIBERTY AVE.","Jersey City",NJ,40.755969,-74.052675,1,rooftop,562,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"564 LIBERTY AVE.","Jersey City",NJ,40.756038,-74.052629,1,rooftop,564,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"566 LIBERTY AVE.","Jersey City",NJ,40.756108,-74.052584,1,rooftop,566,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"568 LIBERTY AVE.","Jersey City",NJ,40.756169,-74.052543,1,rooftop,568,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"570 LIBERTY AVE.","Jersey City",NJ,40.75623,-74.052503,1,rooftop,570,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"572 LIBERTY AVE.","Jersey City",NJ,40.756292,-74.052463,1,rooftop,572,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"574 LIBERTY AVE.","Jersey City",NJ,40.756353,-74.052422,1,rooftop,574,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"576 LIBERTY AVE.","Jersey City",NJ,40.756414,-74.052382,1,rooftop,576,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"578 LIBERTY AVE.","Jersey City",NJ,40.756476,-74.052341,1,rooftop,578,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"580 LIBERTY AVE.","Jersey City",NJ,40.756553,-74.052291,1,rooftop,580,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"584 LIBERTY AVE.","Jersey City",NJ,40.756645,-74.05223,1,rooftop,584,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"590 LIBERTY AVE.","Jersey City",NJ,40.756854,-74.052092,1,rooftop,590,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"592 LIBERTY AVE.","Jersey City",NJ,40.756925,-74.052045,1,rooftop,592,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"594 LIBERTY AVE.","Jersey City",NJ,40.756999,-74.051997,1,rooftop,594,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"596 LIBERTY AVE.","Jersey City",NJ,40.757068,-74.051951,1,rooftop,596,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"598 LIBERTY AVE.","Jersey City",NJ,40.757148,-74.051898,1,rooftop,598,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"602 LIBERTY AVE.","Jersey City",NJ,40.75724,-74.051838,1,rooftop,602,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"604 LIBERTY AVE.","Jersey City",NJ,40.757318,-74.051786,1,rooftop,604,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"606 LIBERTY AVE.","Jersey City",NJ,40.757394,-74.051736,1,rooftop,606,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"610 LIBERTY AVE.","Jersey City",NJ,40.757478,-74.051681,1,rooftop,610,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"612 LIBERTY AVE.","Jersey City",NJ,40.757557,-74.051629,1,rooftop,612,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"614 LIBERTY AVE.","Jersey City",NJ,40.75762,-74.051587,1,rooftop,614,"Liberty Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
